Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AMAT,2026-01-16,327.010009765625,RSI2>70,,,
AMD,2026-01-16,231.8300018310547,RSI2>70,,,
APH,2026-01-16,154.38999938964844,RSI2>70,,,
AVGO,2026-01-16,351.7099914550781,RSI2>70,,,
BA,2026-01-16,247.67999267578125,RSI2>70,,,
BKR,2026-01-16,51.75,RSI2>70,,,
CFG,2026-01-16,60.81999969482422,RSI2>70,,,
CSX,2026-01-16,36.25,RSI2>70,,,
CTRA,2026-01-16,25.709999084472656,RSI2>70,,,
D,2026-01-16,61.130001068115234,RSI2>70,,,
DOC,2026-01-16,17.829999923706055,RSI2>70,,,
EXC,2026-01-16,44.72999954223633,RSI2>70,,,
FAST,2026-01-16,43.7400016784668,RSI2>70,,,
FITB,2026-01-16,49.15999984741211,RSI2>70,,,
GILD,2026-01-16,124.91000366210938,RSI2>70,,,
HBAN,2026-01-16,18.020000457763672,RSI2>70,,,
HST,2026-01-16,18.59000015258789,RSI2>70,,,
JNJ,2026-01-16,218.66000366210935,RSI2>70,,,
KMI,2026-01-16,27.959999084472656,RSI2>70,,,
LRCX,2026-01-16,222.9600067138672,RSI2>70,,,
MCHP,2026-01-16,74.69999694824219,RSI2>70,,,
MNST,2026-01-16,78.16999816894531,RSI2>70,,,
MO,2026-01-16,61.7599983215332,RSI2>70,,,
MRNA,2026-01-16,41.83000183105469,RSI2>70,,,
MU,2026-01-16,362.75,RSI2>70,,,
NEE,2026-01-16,83.62999725341797,RSI2>70,,,
NEM,2026-01-16,114.12000274658205,RSI2>70,,,
PEP,2026-01-16,146.32000732421875,RSI2>70,,,
SBUX,2026-01-16,92.98999786376952,RSI2>70,,,
SCHW,2026-01-16,103.81999969482422,RSI2>70,,,
SLB,2026-01-16,46.72999954223633,RSI2>70,,,
TGT,2026-01-16,111.27999877929688,RSI2>70,,,
USB,2026-01-16,54.400001525878906,RSI2>70,,,
WDC,2026-01-16,221.50999450683597,RSI2>70,,,
WMB,2026-01-16,61.54999923706055,RSI2>70,,,
XOM,2026-01-16,129.88999938964844,RSI2>70,,,
