Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AAPL,2025-12-01,283.1000061035156,RSI2>70,,,
AMAT,2025-12-01,254.75,RSI2>70,,,
AMD,2025-12-01,219.75999450683597,RSI2>70,,,
AMZN,2025-12-01,233.8800048828125,RSI2>70,,,
APA,2025-12-01,25.280000686645508,RSI2>70,,,
BKR,2025-12-01,50.15999984741211,RSI2>70,,,
BMY,2025-12-01,49.18000030517578,RSI2>70,,,
CCL,2025-12-01,25.93000030517578,RSI2>70,,,
CTRA,2025-12-01,26.950000762939453,RSI2>70,,,
CVX,2025-12-01,152.5399932861328,RSI2>70,,,
DAL,2025-12-01,64.1500015258789,RSI2>70,,,
DVN,2025-12-01,37.86000061035156,RSI2>70,,,
EQT,2025-12-01,60.52000045776367,RSI2>70,,,
FCX,2025-12-01,43.06999969482422,RSI2>70,,,
HAL,2025-12-01,26.6299991607666,RSI2>70,,,
HBAN,2025-12-01,16.540000915527344,RSI2>70,,,
HPE,2025-12-01,21.940000534057617,RSI2>70,,,
INTC,2025-12-01,40.0099983215332,RSI2>70,,,
KEY,2025-12-01,18.6200008392334,RSI2>70,,,
KMI,2025-12-01,27.290000915527344,RSI2>70,,,
MNST,2025-12-01,75.94999694824219,RSI2>70,,,
MU,2025-12-01,240.4600067138672,RSI2>70,,,
NEM,2025-12-01,91.83000183105467,RSI2>70,,,
ON,2025-12-01,50.43000030517578,RSI2>70,,,
PEP,2025-12-01,149.50999450683594,RSI2>70,,,
QCOM,2025-12-01,168.0399932861328,RSI2>70,,,
SCHW,2025-12-01,92.69000244140624,RSI2>70,,,
SLB,2025-12-01,36.59999847412109,RSI2>70,,,
TFC,2025-12-01,46.56999969482422,RSI2>70,,,
TSLA,2025-12-01,430.1400146484375,RSI2>70,,,
USB,2025-12-01,49.40999984741211,RSI2>70,,,
VTRS,2025-12-01,10.699999809265137,RSI2>70,,,
WDC,2025-12-01,163.5399932861328,RSI2>70,,,
WMB,2025-12-01,61.43999862670898,RSI2>70,,,
WMT,2025-12-01,111.52999877929688,RSI2>70,,,
XOM,2025-12-01,116.62999725341795,RSI2>70,,,
