Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
ABBV,2025-11-17,234.0,RSI2>70,,,
CSCO,2025-11-17,77.77999877929688,RSI2>70,,,
EXC,2025-11-17,46.59999847412109,RSI2>70,,,
GOOG,2025-11-17,285.6000061035156,RSI2>70,,,
GOOGL,2025-11-17,285.0199890136719,RSI2>70,,,
JNJ,2025-11-17,199.5800018310547,RSI2>70,,,
MDT,2025-11-17,96.27999877929688,RSI2>70,,,
MNST,2025-11-17,71.83999633789062,RSI2>70,,,
MRK,2025-11-17,92.86000061035156,RSI2>70,,,
NEE,2025-11-17,85.75,RSI2>70,,,
PEP,2025-11-17,147.8300018310547,RSI2>70,,,
