Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AES,2025-11-10,14.210000038146973,RSI2>70,,,
AMZN,2025-11-10,248.3999938964844,RSI2>70,,,
APA,2025-11-10,24.350000381469727,RSI2>70,,,
APH,2025-11-10,143.85000610351562,RSI2>70,,,
BAC,2025-11-10,53.41999816894531,RSI2>70,,,
BKR,2025-11-10,48.79999923706055,RSI2>70,,,
C,2025-11-10,101.48999786376952,RSI2>70,,,
CSCO,2025-11-10,72.08999633789062,RSI2>70,,,
CVX,2025-11-10,155.64999389648438,RSI2>70,,,
DIS,2025-11-10,112.23999786376952,RSI2>70,,,
DVN,2025-11-10,33.91999816894531,RSI2>70,,,
EQT,2025-11-10,58.93999862670898,RSI2>70,,,
FCX,2025-11-10,40.95000076293945,RSI2>70,,,
FITB,2025-11-10,43.130001068115234,RSI2>70,,,
GLW,2025-11-10,88.55999755859375,RSI2>70,,,
GM,2025-11-10,71.05000305175781,RSI2>70,,,
GOOG,2025-11-10,290.5899963378906,RSI2>70,,,
GOOGL,2025-11-10,290.1000061035156,RSI2>70,,,
HAL,2025-11-10,27.709999084472656,RSI2>70,,,
HPE,2025-11-10,23.8799991607666,RSI2>70,,,
HST,2025-11-10,18.18000030517578,RSI2>70,,,
JNJ,2025-11-10,188.41000366210935,RSI2>70,,,
JPM,2025-11-10,316.8900146484375,RSI2>70,,,
KEY,2025-11-10,18.1200008392334,RSI2>70,,,
KO,2025-11-10,70.5199966430664,RSI2>70,,,
LLY,2025-11-10,966.6400146484376,RSI2>70,,,
LRCX,2025-11-10,166.3699951171875,RSI2>70,,,
LUV,2025-11-10,32.65999984741211,RSI2>70,,,
MDT,2025-11-10,92.66000366210938,RSI2>70,,,
MNST,2025-11-10,70.02999877929688,RSI2>70,,,
MRK,2025-11-10,86.75,RSI2>70,,,
MU,2025-11-10,253.3000030517578,RSI2>70,,,
NEE,2025-11-10,84.7699966430664,RSI2>70,,,
NEM,2025-11-10,88.26000213623047,RSI2>70,,,
NVDA,2025-11-10,199.0500030517578,RSI2>70,,,
PCG,2025-11-10,16.559999465942383,RSI2>70,,,
PLTR,2025-11-10,193.6100006103516,RSI2>70,,,
PSKY,2025-11-10,15.25,RSI2>70,,,
RF,2025-11-10,25.040000915527344,RSI2>70,,,
SCHW,2025-11-10,95.58000183105467,RSI2>70,,,
SLB,2025-11-10,36.90999984741211,RSI2>70,,,
TFC,2025-11-10,45.119998931884766,RSI2>70,,,
TSCO,2025-11-10,55.459999084472656,RSI2>70,,,
UBER,2025-11-10,94.0999984741211,RSI2>70,,,
USB,2025-11-10,47.58000183105469,RSI2>70,,,
WBD,2025-11-10,22.979999542236328,RSI2>70,,,
WDC,2025-11-10,174.22000122070312,RSI2>70,,,
WMB,2025-11-10,60.59999847412109,RSI2>70,,,
XOM,2025-11-10,118.22000122070312,RSI2>70,,,
