Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AMZN,2025-12-18,226.75999450683597,RSI2>70,,,
BA,2025-12-18,208.2700042724609,RSI2>70,,,
C,2025-12-18,112.83000183105467,RSI2>70,,,
CCL,2025-12-18,28.34000015258789,RSI2>70,,,
D,2025-12-18,60.09999847412109,RSI2>70,,,
DIS,2025-12-18,111.87000274658205,RSI2>70,,,
FCX,2025-12-18,47.91999816894531,RSI2>70,,,
GILD,2025-12-18,121.47000122070312,RSI2>70,,,
KEY,2025-12-18,20.940000534057617,RSI2>70,,,
MNST,2025-12-18,75.45999908447266,RSI2>70,,,
MRK,2025-12-18,100.69000244140624,RSI2>70,,,
MRNA,2025-12-18,30.950000762939453,RSI2>70,,,
MSFT,2025-12-18,483.9800109863281,RSI2>70,,,
MU,2025-12-18,248.5500030517578,RSI2>70,,,
NCLH,2025-12-18,21.6299991607666,RSI2>70,,,
PCG,2025-12-18,15.81999969482422,RSI2>70,,,
SBUX,2025-12-18,89.41999816894531,RSI2>70,,,
SCHW,2025-12-18,97.2300033569336,RSI2>70,,,
TGT,2025-12-18,99.0500030517578,RSI2>70,,,
UPS,2025-12-18,102.08000183105467,RSI2>70,,,
USB,2025-12-18,53.869998931884766,RSI2>70,,,
V,2025-12-18,346.010009765625,RSI2>70,,,
VTRS,2025-12-18,11.9399995803833,RSI2>70,,,
