Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AAPL,2026-01-13,261.04998779296875,RSI2>70,,,
AMD,2026-01-13,220.97000122070312,RSI2>70,,,
ANET,2026-01-13,129.92999267578125,RSI2>70,,,
APA,2026-01-13,25.71999931335449,RSI2>70,,,
APH,2026-01-13,148.97000122070312,RSI2>70,,,
AVGO,2026-01-13,354.6099853515625,RSI2>70,,,
BA,2026-01-13,244.5500030517578,RSI2>70,,,
CSCO,2026-01-13,75.47000122070312,RSI2>70,,,
CSX,2026-01-13,35.630001068115234,RSI2>70,,,
CVS,2026-01-13,80.68000030517578,RSI2>70,,,
CVX,2026-01-13,163.8699951171875,RSI2>70,,,
D,2026-01-13,59.02000045776367,RSI2>70,,,
DD,2026-01-13,43.790000915527344,RSI2>70,,,
DOW,2026-01-13,26.549999237060547,RSI2>70,,,
DVN,2026-01-13,36.84000015258789,RSI2>70,,,
FCX,2026-01-13,59.34000015258789,RSI2>70,,,
GOOG,2026-01-13,336.42999267578125,RSI2>70,,,
GOOGL,2026-01-13,335.9700012207031,RSI2>70,,,
HAL,2026-01-13,32.61000061035156,RSI2>70,,,
HD,2026-01-13,379.739990234375,RSI2>70,,,
HST,2026-01-13,18.51000022888184,RSI2>70,,,
INTC,2026-01-13,47.290000915527344,RSI2>70,,,
JNJ,2026-01-13,213.6499938964844,RSI2>70,,,
KMI,2026-01-13,27.3799991607666,RSI2>70,,,
KO,2026-01-13,71.23999786376953,RSI2>70,,,
MRNA,2026-01-13,39.59999847412109,RSI2>70,,,
NEE,2026-01-13,81.63999938964844,RSI2>70,,,
NEM,2026-01-13,114.62999725341795,RSI2>70,,,
OXY,2026-01-13,43.310001373291016,RSI2>70,,,
PEP,2026-01-13,143.47999572753906,RSI2>70,,,
RTX,2026-01-13,194.0800018310547,RSI2>70,,,
SBUX,2026-01-13,90.55999755859376,RSI2>70,,,
SLB,2026-01-13,45.900001525878906,RSI2>70,,,
TGT,2026-01-13,108.62999725341795,RSI2>70,,,
VTRS,2026-01-13,13.369999885559082,RSI2>70,,,
WMT,2026-01-13,120.36000061035156,RSI2>70,,,
XOM,2026-01-13,126.54000091552734,RSI2>70,,,
