Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AES,2025-12-30,14.5,RSI2>70,,,
AMZN,2025-12-30,232.52999877929688,RSI2>70,,,
APA,2025-12-30,24.700000762939453,RSI2>70,,,
BA,2025-12-30,218.5,RSI2>70,,,
BKR,2025-12-30,46.09000015258789,RSI2>70,,,
COP,2025-12-30,94.0999984741211,RSI2>70,,,
CTRA,2025-12-30,26.559999465942383,RSI2>70,,,
CVS,2025-12-30,79.8499984741211,RSI2>70,,,
CVX,2025-12-30,152.30999755859375,RSI2>70,,,
DIS,2025-12-30,114.79000091552734,RSI2>70,,,
DVN,2025-12-30,36.81999969482422,RSI2>70,,,
EQT,2025-12-30,54.630001068115234,RSI2>70,,,
GOOGL,2025-12-30,313.8500061035156,RSI2>70,,,
HAL,2025-12-30,28.489999771118164,RSI2>70,,,
INTC,2025-12-30,37.29999923706055,RSI2>70,,,
KMI,2025-12-30,27.57999992370605,RSI2>70,,,
MU,2025-12-30,292.6300048828125,RSI2>70,,,
NEE,2025-12-30,80.52999877929688,RSI2>70,,,
OMC,2025-12-30,80.7300033569336,RSI2>70,,,
PCG,2025-12-30,16.079999923706055,RSI2>70,,,
SLB,2025-12-30,38.54999923706055,RSI2>70,,,
VTRS,2025-12-30,12.539999961853027,RSI2>70,,,
WMB,2025-12-30,60.15999984741211,RSI2>70,,,
XOM,2025-12-30,120.98999786376952,RSI2>70,,,
