Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
ABBV,2025-11-13,232.2899932861328,RSI2>70,,,
APA,2025-11-13,24.690000534057617,RSI2>70,,,
BSX,2025-11-13,104.9800033569336,RSI2>70,,,
CSCO,2025-11-13,77.37999725341797,RSI2>70,,,
DVN,2025-11-13,35.040000915527344,RSI2>70,,,
GILD,2025-11-13,125.1999969482422,RSI2>70,,,
GM,2025-11-13,71.88999938964844,RSI2>70,,,
JNJ,2025-11-13,195.25,RSI2>70,,,
MDT,2025-11-13,96.13999938964844,RSI2>70,,,
MRK,2025-11-13,92.93000030517578,RSI2>70,,,
PEP,2025-11-13,145.02000427246094,RSI2>70,,,
PFE,2025-11-13,25.790000915527344,RSI2>70,,,
TSCO,2025-11-13,56.18000030517578,RSI2>70,,,
