Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
BA,2025-12-16,206.7100067138672,RSI2>70,,,
BMY,2025-12-16,54.22999954223633,RSI2>70,,,
DAL,2025-12-16,71.13999938964844,RSI2>70,,,
DIS,2025-12-16,111.62000274658205,RSI2>70,,,
GM,2025-12-16,81.76000213623047,RSI2>70,,,
LUV,2025-12-16,42.16999816894531,RSI2>70,,,
LVS,2025-12-16,67.31999969482422,RSI2>70,,,
MRNA,2025-12-16,29.88999938964844,RSI2>70,,,
NCLH,2025-12-16,21.540000915527344,RSI2>70,,,
PLTR,2025-12-16,187.75,RSI2>70,,,
TGT,2025-12-16,97.66999816894533,RSI2>70,,,
TSLA,2025-12-16,489.8800048828125,RSI2>70,,,
VST,2025-12-16,173.4499969482422,RSI2>70,,,
