Ticker,ExitDate,ExitPrice,Notes,Date,Close,Rule
AES,2026-01-06,14.899999618530272,RSI2>70,,,
AMAT,2026-01-06,296.010009765625,RSI2>70,,,
AMZN,2026-01-06,240.92999267578125,RSI2>70,,,
APH,2026-01-06,141.3800048828125,RSI2>70,,,
BA,2026-01-06,229.83999633789065,RSI2>70,,,
BAC,2026-01-06,57.25,RSI2>70,,,
BKR,2026-01-06,49.380001068115234,RSI2>70,,,
BMY,2026-01-06,54.41999816894531,RSI2>70,,,
C,2026-01-06,122.5,RSI2>70,,,
CCL,2026-01-06,32.29999923706055,RSI2>70,,,
CFG,2026-01-06,62.13999938964844,RSI2>70,,,
CNC,2026-01-06,45.7400016784668,RSI2>70,,,
CRM,2026-01-06,262.8999938964844,RSI2>70,,,
CVS,2026-01-06,80.69999694824219,RSI2>70,,,
DAL,2026-01-06,72.22000122070312,RSI2>70,,,
DIS,2026-01-06,114.56999969482422,RSI2>70,,,
F,2026-01-06,13.800000190734863,RSI2>70,,,
FCX,2026-01-06,56.150001525878906,RSI2>70,,,
FITB,2026-01-06,49.77999877929688,RSI2>70,,,
HBAN,2026-01-06,18.299999237060547,RSI2>70,,,
HST,2026-01-06,18.26000022888184,RSI2>70,,,
INTC,2026-01-06,40.040000915527344,RSI2>70,,,
JPM,2026-01-06,334.6099853515625,RSI2>70,,,
KEY,2026-01-06,21.56999969482422,RSI2>70,,,
LRCX,2026-01-06,206.9600067138672,RSI2>70,,,
LUV,2026-01-06,42.47999954223633,RSI2>70,,,
MCHP,2026-01-06,74.87000274658203,RSI2>70,,,
MDT,2026-01-06,100.30999755859376,RSI2>70,,,
MRK,2026-01-06,108.87000274658205,RSI2>70,,,
MRNA,2026-01-06,35.65999984741211,RSI2>70,,,
MU,2026-01-06,343.42999267578125,RSI2>70,,,
NCLH,2026-01-06,23.799999237060547,RSI2>70,,,
NEM,2026-01-06,109.1999969482422,RSI2>70,,,
ON,2026-01-06,61.7599983215332,RSI2>70,,,
PFE,2026-01-06,25.43000030517578,RSI2>70,,,
PLTR,2026-01-06,179.7100067138672,RSI2>70,,,
QCOM,2026-01-06,182.4499969482422,RSI2>70,,,
RF,2026-01-06,28.709999084472656,RSI2>70,,,
RTX,2026-01-06,190.3999938964844,RSI2>70,,,
SBUX,2026-01-06,89.45999908447266,RSI2>70,,,
SCHW,2026-01-06,103.56999969482422,RSI2>70,,,
SLB,2026-01-06,43.630001068115234,RSI2>70,,,
TFC,2026-01-06,51.18000030517578,RSI2>70,,,
TGT,2026-01-06,104.3000030517578,RSI2>70,,,
TXN,2026-01-06,192.1000061035156,RSI2>70,,,
UNH,2026-01-06,348.9700012207031,RSI2>70,,,
UPS,2026-01-06,105.22000122070312,RSI2>70,,,
USB,2026-01-06,56.08000183105469,RSI2>70,,,
V,2026-01-06,357.5599975585937,RSI2>70,,,
WDC,2026-01-06,219.3800048828125,RSI2>70,,,
WFC,2026-01-06,96.38999938964844,RSI2>70,,,
WMT,2026-01-06,114.33999633789062,RSI2>70,,,
XYZ,2026-01-06,70.0,RSI2>70,,,
