Date,Ticker,Close,DownStreak,DMA5,MA200,Rule
2025-12-05,AAPL,278.7799987792969,3,282.59800415039064,228.15000007629394,enter_long_ds>=3 AND Close<DMA5 AND Close>MA200
2025-12-05,JNJ,201.92999267578125,3,205.097998046875,170.2741000366211,enter_long_ds>=3 AND Close<DMA5 AND Close>MA200
